x1,x2
-4.207361222607991,4.364451066186549
-3.009269154849271,1.7169758322595432
-3.6631988475988577,3.37178125540932
-2.188970778206261,3.012885127820996
-3.3220051308571446,2.6588229663260403
-4.863537999641916,2.8741627898861823
-3.561601116457446,3.754869417560075
-3.3244030813328647,3.9441749029262816
-2.143330007234783,2.4337241957216293
-1.5178323671471807,3.5065176370481095
-4.070195746491406,3.0312131229362618
-3.7352041629833708,2.819396233181868
-2.3312118377735045,2.810221950683035
-3.6185023638573903,2.9312033597218163
-2.4076805254833036,3.645680252801557
-3.2547392505349824,3.936803084643496
-5.56480369688898,4.6927068241017205
-2.5236562233914945,4.736673271383421
-4.644769347758523,3.022917581910799
-2.404283772774979,3.3646911034124996
-1.4595977978412336,4.115261978615798
-3.175999040986909,2.77743382789886
0.18863848441208786,2.0619521541581194
-3.953865688768251,2.2348150606453707
-3.141736489956429,2.8396665580942453
-3.6321988040311832,2.2356072386675887
-1.1735086049406689,1.4961527975497506
-4.774281854922508,4.717288793488857
-3.1622021827934352,3.343205130985302
-2.8021220051417854,3.2048402374652745
-2.8408904346735055,2.165314142934273
-0.8155111332850278,2.1930042770764775
-4.112444141308988,2.123864826628067
-2.4357548082881664,3.3172350956354104
-2.200039270963613,3.159949975512096
-3.119064784309182,3.1375052405303796
-1.6404125514336148,3.9964120133412186
-2.924003433223801,4.6725816081325835
-3.574595872242339,2.9568092097281733
-2.9962742199727965,4.672106630718846
-3.7436351983716123,3.173136247293304
-1.9800435441502833,3.426199706214107
-3.1766082155084034,4.234184562401179
-4.181044712816467,3.1236475143224025
-3.7782330891727387,2.4649213764595497
-1.5683396518855373,3.1197739269638465
-2.7067841539585324,1.3330060938568478
-4.003490854356503,2.1083940117394806
-2.031758160064509,3.4898386409489137
-2.210498024330398,2.828067448228305
-2.739763554886082,3.325444854791826
-2.6286587460072006,2.796695707088322
-3.2511264082731435,4.555589293896287
-3.4246806466849655,3.343403306824957
-2.8350561143103143,3.1521283244276437
-1.8298784372115395,2.6199380898509457
-2.2484335024902626,2.7300168640590368
-4.891404871455695,4.717413694640774
-1.9827832872652564,2.743465275942921
-2.645500293149989,2.6159500990728684
-1.6421973156491876,2.8725502993761545
-3.817679597969039,3.302729696196712
-2.0946576001973343,2.84473693344503
-3.1948361565301506,3.132846452339473
-3.2137742713882886,3.683223438944311
-2.2576288413838856,3.0854473266435156
-3.9654475600641845,3.964902025633563
-2.8945549944570406,1.3658264304187258
-2.0144946636207277,2.3593274625681966
-2.8081343542117616,4.472394142592807
-3.6848263539722277,1.8636276497031041
-4.531292614156495,2.2676669404973655
-2.6851069852748464,3.5249735661464463
-2.128138214657816,4.353152057670804
-2.20275516177319,1.6953816040080956
-2.443800344191412,3.625061353595673
-1.3977666299875973,2.813406891050971
-3.321228407563907,2.00996856684769
-2.5219543083425586,3.7229343550884044
-2.76140434860036,4.474704049922946
-3.1997412570560466,4.366126845546079
-1.5721397390791338,2.02441192298567
-3.4072435837906605,2.541872380690703
-2.701069897182604,4.092479131201145
-2.743976140156396,2.171870735551649
-1.824803283898305,2.8048765599785166
-3.5904965321856475,2.8890524721117594
-3.169975881264074,3.6199545964573994
-1.5505929167550923,2.8726672065631504
-6.516261273010173,2.897317629889021
-2.9172711211637075,4.058092531271342
-3.3360154257853742,1.9498881804766517
-2.917752592086365,2.86157557408006
-2.5074874454213982,1.331153118552462
-5.71600944681577,4.091213642221718
-3.9033910666392138,2.2189645789381287
-2.1254177859725387,2.4078802442418414
-3.531796396874726,4.5431137598109395
-2.434707777194986,3.3476917319559094
-2.8479015177837175,2.615281716257396
-2.8827405850585985,1.8694706479768344
-3.4357068301335856,2.3378130648620377
-1.5906985390924089,4.087789803140888
-1.9431283094539753,3.249628731030544
-1.080271704497323,3.124303067028121
-3.803445170613392,4.5756857070305355
-3.389085772520448,1.0764663456523005
-3.351852147899614,3.266601309177702
-4.47357451345347,3.3730235752791735
-2.4601652841777795,3.1831027189902734
-1.6611666927738011,3.404917778317711
-3.2135547453407076,2.7414262789286847
-2.3944829013978075,3.953515095164648
-2.627883933800709,0.5886989141078844
-3.6370779481579527,1.7626804062697443
-3.1058309666519834,3.0716607512806853
-2.6720709972836802,1.7539418640374862
-3.8376498985671463,2.712250502665552
-2.4383677173245286,3.44827490369646
-2.6895665649967673,2.42626941010134
-2.708423892834427,4.404503780864907
-2.985068379455826,2.883782973674483
-2.3208038382800567,3.171924154383225
-3.790494797056711,3.850946897593626
-1.8445506574793504,2.9255860047581224
-2.3769996665503372,4.972819968831518
-2.311243368790101,3.0658685498692404
-3.7336622757447158,3.9084187080969226
-4.1450086703440485,4.901458775731177
-2.1316801410840007,1.5666760475762331
-4.7045567901477465,4.083709982883831
-3.467149199205885,3.3557794821964997
-3.6938068553365127,3.046215345091784
-3.799400405698382,2.8107803870911927
-3.6324257815041587,2.740541024831167
-2.1446487677647488,4.918167469593627
-3.140685086022663,3.0986279253008324
-1.4257474465675808,3.5308524990357597
-3.882727634619063,2.3985494178061875
-1.7662799745794597,1.8460946883878895
-3.905000187034729,2.3788678928658893
-2.9179413367229765,3.1285446550538176
-2.5429772745143797,3.6360222467866494
-3.0347517236137906,2.731461688974473
-3.5342230730170274,4.100562151453744
-3.4331084199063415,2.882079178346813
-3.667224323627922,3.9738912722031734
-3.4077428896522184,2.818895780008129
-3.0311085311955406,3.2885818360144783
-2.619616319902836,2.855812799803762
-1.7095705447147738,3.7578384652670818
-3.2050636879726677,3.002710061936748
-2.558992877025014,3.896692620942022
-2.783255816825746,2.502314926164507
-2.8262625490594346,2.6316552746035953
-2.9747358423250247,4.834416544345491
-3.535712814805671,0.6833869809686162
-4.879008536492199,4.98240034038872
-3.8548976466824274,4.076275919908821
-3.4792343863499218,4.342726298298974
-4.1874096278972335,2.9351742343148657
-1.5763744217718207,2.2098711279441146
-3.925327404070309,3.048271725230162
-3.1975684239287125,3.0343517420726243
-3.4516885258176986,5.2041885774053895
-2.804337515991596,3.3290572354853727
-3.612380989420669,1.391852245315483
-3.416476909992687,3.392218210135509
-3.9425744852720452,2.4591795402604597
-1.496691412370592,1.9807030332362128
-3.473372953667002,3.6681728844105743
-1.9707234167309327,2.583720108304313
-3.754691787992076,2.99747509440963
-2.3071839406010923,4.053656959221412
-1.7184709701228797,1.1568752487796776
-1.2594310986511221,2.828608504549235
-2.493903824654797,4.003968044282118
-3.0016170897205177,1.7817223845977745
-3.6340815052664275,2.49037686852856
-2.27464434265395,2.3766892297218294
-3.3866760816420145,1.45838092439961
-2.1449015563283016,3.951381818962516
-3.5426962862229336,3.41402840572914
-3.7561737275185867,3.145037929489979
-3.2932696170574904,3.281475055565987
-2.2722650033509635,3.9353998634368326
-2.117759861698222,3.1906679713495465
-3.134371501043162,3.0860755295394866
-0.5780163173277431,3.2155978952812703
-3.8735853536047697,2.2491723482008377
-2.4333246182747312,2.3337274826053553
-2.9228123100953485,3.8168963632399464
-5.998636068067084,3.2978273283566666
-3.997903984668926,3.2519897825286965
-2.0791807850546284,2.7930319978737157
-1.862807640766408,2.9657826311374462
-2.973391610708539,3.2382920467054968
-3.871791936374547,2.5176607034817042
-1.188739962095673,3.990914692115591
-4.409641894962313,1.9670041811502879
-3.2311335919843884,2.565959093482668
-3.4258215162669567,3.861097907519018
-4.207401119717696,1.304710670382806
-3.44881005928382,2.0840395174488515
-2.5103345374876604,2.405846482530819
-4.286461121118632,4.116993808172489
-2.7233488927224694,4.525150315668875
-3.4227035421284864,2.0930918199013027
-3.0231737493343465,0.8224676132281568
-2.5684656290581636,2.1223466455596367
-3.088287932311327,3.333489790194818
-2.155812383858608,1.9863327215403221
-3.989953853002613,2.90533704870059
-4.416355013062297,2.1632316853420925
-4.188491894644223,3.745833703822548
-5.188330262867515,2.518214383745652
-2.8498860582314616,2.5180145579524953
-2.951976839495859,4.310544133238159
-2.734539638294628,0.6966238790444366
-0.7684042040139412,1.8487693661763522
-1.6920007991605488,2.1506129438560637
-3.635707694201201,2.976829328964398
-3.992609778273698,2.6399642685047837
-1.6358394800693334,2.5509187539073115
-2.8911522145155906,1.9505630431390064
-2.877832805744502,1.3435995068373752
-0.7875122104899002,1.8510307255819263
-3.7696056766305936,2.175051231883725
-2.9471037532628914,4.064400032092494
-4.391286576950865,3.048114106920895
-2.760527317560759,2.82758509544327
-2.7876337338793644,1.570665330421427
-4.063142274505957,2.6237784685079735
-3.7001462516233943,2.1534776818129338
-2.5328546173480944,2.5923583978392664
-1.6119811816185754,2.101601977497351
-2.3318766754191995,3.9162283059155576
-1.8251849512831564,1.9987247869641167
-4.1400579219874345,3.7331698356957683
-2.9146340490634173,3.2951337617694056
-2.010841298031879,2.4204025764385793
-2.194375206884579,3.700018425286199
-3.934970875176879,4.077147108185805
-2.9113109774064725,2.9067479844847703
-3.3035731425636548,3.0255691369558693
-4.190748216629663,4.0262366366522775
-3.426683822527793,1.7474106129305105
-3.370390568992894,1.9909601050125987
-2.738371760418714,1.764209145879828
-4.256462634107869,2.6555120584962775
-2.3322014450438786,2.6639757761978764
-1.6818697280057537,1.2651645466589603
-3.3139636092063856,4.244078637826707
-2.9923705279226067,2.0739128615313858
-2.4542657566188706,2.587279812386285
-3.213208929220833,2.3279904905366084
-3.79484970787859,3.7322043224332364
-2.625513174345804,3.05556384502185
-3.1432575654770822,4.431154128298825
-2.2399924020003668,3.7412201576303334
-2.051010695937033,2.934188104810747
-1.4108264563910378,3.801365545626554
-3.176228828991076,2.558616201125675
-3.6228651204042626,1.4165570755097074
-2.126441927455928,4.386444871500997
-2.059912392822283,0.7198708685582464
-4.156798811090056,2.4188558922756846
-4.024848043043536,3.36662558417772
-3.679515936412794,2.1073355536176512
-1.2659765242937815,5.045179422924567
-4.717373573893097,2.3867703612897047
-3.6583861642242947,1.9030240312633737
-3.8270793318046104,3.3969341330551988
-2.6037291697467646,4.185057095574281
-3.4286908533808202,3.7013358983848423
-3.1152076052663973,3.156247326956985
-2.758702692293341,4.441455597897645
-3.2381456050539934,5.155645201569762
-0.5333719524845013,1.8123931809764868
-2.344643111546156,3.013425390573237
-3.3416593651450244,2.385816465226559
-2.1726586033154427,2.2259646239583626
-2.9515314380234154,0.8022054155215645
-1.161497635654019,1.9805748874620663
-4.4437563742320645,3.924218379094065
-2.749385662470847,2.5137164434866754
-3.549511724491808,4.105580876032135
-2.3619797851125948,2.3677023840630964
-2.6342840954987663,2.2745549322791594
-3.031882605407639,1.3911313931895248
-1.814999889941016,3.084221440226143
-3.185726227812607,3.7922313133105554
-2.6645108601996155,2.684022434754726
-4.489508484417821,3.710525098780356
-4.148355159940059,2.287632932028013
-2.6077619091616935,2.3742365533949803
-2.8838739226066905,4.373971750516304
-4.016418170880252,4.353866444941439
-3.5047524657077953,2.232620865524872
-2.1014343692167854,3.8551272759009456
-3.541321080015053,1.8988057896638897
-4.388169826317018,2.777956187181458
-4.4441994659820985,2.2598899389604234
-2.582593506925875,3.7745194603850036
-3.382632603655282,3.3801523312870527
-2.1036614570190846,3.2746458230358457
-3.2368265362582624,3.92877755346683
-2.8728543194121774,2.0409234233827274
-3.871387860569534,2.310113940564194
-4.359818214275958,1.7942511033089417
-1.940557605999473,3.3002242078906594
-2.017799748564931,2.0990669041897956
-3.397476180101369,2.447573986746322
-3.7320300583536063,2.45652316631854
-3.300289692661266,2.0315229302725393
-5.0781594011634565,4.311767195768539
-2.6739176409944894,3.398142211354332
-1.9618863146598913,3.6215812409271497
-3.8079393600924143,4.448889619476829
-4.058248047167769,3.808553604446149
-2.5962948885830874,3.6335175752448476
-1.8920879138917122,2.694168501446219
-2.213672362696091,2.957727990456061
-4.248354020729068,4.762285185945926
-4.21229182707843,3.113805920390188
-3.7678404265661687,1.7563566742733425
-2.192757547574243,1.9119890022268184
-3.254604023689945,4.247297665516795
-4.508548479358384,2.9143314178953914
-2.383797283857955,4.098113993684824
-1.840152658013871,2.680201813933622
-1.7929379607678366,2.931963042052826
-3.896711718848004,2.2227615445542668
-2.484817469597973,3.224772469474794
-3.1927833696213113,3.6672545654354027
-1.8565511261310017,1.1119238764591033
-0.9430300081703797,2.809275010945033
-1.5117950018315494,2.179342088947722
-3.776312146509948,4.072211505553382
-1.825266596528706,5.339453215094533
-2.8213542647346497,1.9887798616400165
-2.9428941408399627,3.3652097061777044
-3.415204192211564,2.892956894898338
-1.6509611843448468,1.7821536535752278
-3.5767597147472583,1.4106331501288674
-3.0124993884922424,2.631677007386278
-4.257831702245422,3.5060248005305805
-2.7773170792986144,3.2180931904291565
-1.9326857255516143,3.7774557527714046
-3.1374480186384672,4.748640213789594
-1.7729504344346012,1.8758848426006582
-2.182841496503946,3.235290869198271
-4.329720930072977,3.9496044311614367
-1.979964358041565,2.1498759517798165
-3.7952032380721885,4.416407097715903
-1.3405676080200106,2.9912095239199727
-3.3953524069965644,3.6557512284519977
-3.9089177610376926,1.3041132324662812
-1.3300562077823344,2.1448469474750764
-3.740018837489136,1.9486556947062388
-5.96243019583158,4.320439538833182
-2.84372310574351,2.0493148239886656
-4.393249098359938,3.058819644772627
-1.480866346811331,1.9134876916556447
-2.445180032984354,2.649064580343553
-2.3540525921583004,3.8575710351631134
-1.7152530060111568,1.7036130227380526
-2.338058686070792,3.2723646216034092
-3.642556446285934,3.5740095566733974
-4.064056387205637,4.092434051489131
-4.1247022243474705,2.779328201307339
-2.5580726956338284,2.0412996088146547
-2.684156659330622,4.007933069462724
-3.2251937250045097,2.0804311917176013
-3.7121375939498598,0.5899048518552474
-3.260647728770642,2.5719627313763116
-2.5966886195464287,5.148743945490468
-3.49177971159393,2.502635282700992
-3.087541218563147,1.607620124425867
-3.4941498860894615,3.2866815218267007
-2.5183403776264037,2.798868485417769
-2.0296606558898924,1.363246121909489
0.029072319488257836,3.285775013235533
-4.5295328163450215,2.640801770006712
-1.7348859939955192,3.1153695905428154
-3.8550427211147285,2.9421244529202
-1.696092044076478,3.9271548120247273
-3.394213128402864,3.279799236474081
-1.5350366250274605,3.2667035746360393
-1.3200739998739135,4.139533080227846
-2.8014601508168093,3.4825099805535222
-2.367190166610426,3.563562837256152
-2.9905425093946114,1.488941415854034
-1.720697410230787,2.468902180404
-2.780067722710728,2.760262829929745
-2.49281825325414,3.536188501146199
-3.548891185803619,3.755184887645791
-3.4676156663179842,3.1301507402832125
-2.6225660190501348,1.2130497718979656
-4.528919337111005,3.8357796980506254
-1.8019684936690834,3.0943521684643134
-3.2010922992582356,4.289696954210244
-4.733598105514654,3.6187684601709678
-2.2748417694925798,4.474579147587568
-2.0300160867458032,3.6797598062124237
-2.050341534827495,2.855722129099236
-2.0023671370269227,2.033041904127902
-2.2534707992751772,3.086388521620181
-2.5576436521672443,1.6088100450417568
-3.5961209200576207,3.094601892733432
-2.9801529955416126,2.7799797224160807
-5.006686814802541,2.9715342515622334
-1.2309039732738447,5.3136034836743065
-3.004017997193257,4.067747007931935
-3.7691216719415954,3.8706228870227557
-3.287877660102829,3.6128699528433597
-3.5603368663782304,3.709957525177056
-4.25736864840875,2.9362551885019013
-3.082709298428739,2.7503120360208215
-2.883234026785184,2.7635504501467922
-3.7043201118196993,3.5973012311277834
-1.0603422021944198,2.308631622442987
-4.034722685819077,3.7002752740835443
-2.770593801515018,2.448381876707236
-1.8926026532060976,3.075604805991135
-2.980251473712446,3.173769567456573
-2.4569952539916837,2.7841797866673876
-3.9854380626552235,3.2117576669414385
-2.4850038459279213,2.503545632116802
-5.104079360925155,3.410097320115666
-3.22318988776884,2.547436801284973
-2.3273104975949375,3.752739973585864
-2.3782841616400168,1.663478180948568
-2.7257385772683893,3.6398642155537964
-2.9576224280899748,2.171099704947368
-4.138571146751787,4.656207590063162
-2.0016863709584007,2.7596424169702956
-2.795812716398835,3.949348821858233
-2.8488002397059558,2.438674363257007
-2.4053701516113843,4.149567509678548
-4.11824709939808,2.793774128757437
-5.046185522150386,1.5060510947075487
-2.3270592266293866,4.58568971931953
-1.8572775779828126,4.167133838982935
-3.1345946402936655,2.1857854578930453
-0.6680553394872053,3.0038274757108567
-4.31755555055569,3.0733974555114334
-2.1128680439366554,1.5345205655652354
-2.0736300067822593,3.080084944762555
-3.2050906263239343,3.214690979971709
-3.975007980017114,3.710554421216555
-2.3292527295255003,2.344426556389899
-2.201660690921126,0.10981416565232882
-5.041274928913507,6.017310656316724
-3.222883725763015,2.2671401869928545
-2.448490196649339,2.2113305272530135
-5.241446888961725,2.5759160691481866
-4.100952342097624,3.022266669552153
-2.6397865843232027,3.54221380616334
-4.419479265825256,4.336839125119148
-0.13992158177531389,2.3661382028312152
-1.3688624246584578,3.7709674783909004
-5.0844269531461475,3.990532293198635
-1.3471942760442246,3.1226499797642644
-1.494941206138566,3.213284526912067
-5.416184374972482,2.788239502471504
-2.1183338028095338,2.4083931055179058
-3.6953568959591427,4.457120933169278
-4.159104939565671,3.006298032909588
-2.4517740964715466,3.0280622683373215
-2.9997776729688606,1.6465551522527608
-1.3321053253957442,2.9307165196235387
-3.462112271909354,2.491089018411937
-4.9529160745170175,4.652381839385836
-2.1104524619661755,2.3297926003332727
-3.6308936735435684,4.234048022053013
-2.3588259112898218,2.4873239570790973
-2.0210328638976507,3.500614054529786
-2.6670954840140926,3.700603796120913
-2.6756668438183415,3.353304241126711
-4.364914396568216,4.062808791049151
-2.68148598784365,2.025674956662114
-3.1144435180903582,1.8757710013816664
-4.508116493677429,2.6878001181373423
-0.5828128663878833,2.2371912687404034
-2.3119458130095305,3.7073122049176535
-3.163724813444564,1.9932859587920213
-3.746161121447317,1.740718286960656
-3.4297262377741164,2.8603149011410625
-2.768959840013197,1.8898949959643458
-1.087139923143763,3.5016415301705703
-3.9948212700335137,2.723396280733753
-2.7767926961116394,1.2676912945127343
-2.3619639874541614,2.0150054390888483
-3.0058737877683037,4.182992413572326
-3.6768305321635912,3.1741797422755487
-3.709372304000518,4.552740874181287
-3.9435892663272964,1.8897758168146155
-2.827726874145166,4.575273566768708
-3.0056398124170123,3.25351683426156
-3.448194165985737,2.31778599858375
-2.7454771496992776,3.9950287627957217
-1.6961287737373185,2.457867581972941
-3.027562623904425,2.3542207372576627
-2.662415520349238,4.182762888162215
-3.0221701563690937,1.2606619094058638
-2.1110698253642792,4.444208241905966
-2.439265599004374,2.980236453823204
-3.30983913907501,1.9336922200960365
-3.851988188132742,3.3323767845753784
-3.3551360810041517,3.366840147782514
-3.6330347971312964,3.756740362529892
-3.7913563402095187,2.3420505936048426
-3.5783294813171587,1.758933669271497
-2.290142150506043,3.6314883661968707
-1.8743387935768003,3.775664749096991
-2.9152775574283236,2.1454620527311157
-3.840688901074413,2.827667342387987
-1.3747062304506281,3.638918963424084
-2.1328115711456466,3.540170859272693
-1.538030330260267,4.264412885758774
-2.4408909841337305,2.8278711566195804
-3.0378349918182868,1.0740285123775157
-3.45351965130679,3.549964574845026
-4.178411681816495,2.893242991636052
-1.2470624864946525,1.8222185676879328
-2.8610023644873293,3.6152346759939338
-3.4626181148792594,3.7695846492571468
-2.071196253084034,5.1337714999770405
-2.4011979485278654,3.2594835455664373
-5.810936962759177,4.199615573011737
-3.072452444915713,3.789812292782507
-1.6364543626840171,3.264572438941495
-3.5481613597430703,3.1438350215699358
-3.3614618104378415,3.4950445372919834
-4.521469315488644,1.9916682419459424
-3.368790607916771,4.136615520305656
-2.2127625029828444,2.137157950217652
-3.6056765174792913,3.493243874248403
-3.385837850267682,2.7551444653890265
-3.4124292239785565,3.370410288837845
-3.6298147178308886,1.7493838261073074
-3.2036094254969036,2.0108024600751535
-3.7424630756708384,1.7906925049283902
-1.7907709725049008,2.320234142237954
-3.613538121423319,2.5572609069146326
-4.271671513846745,3.6562081458423794
-2.5667891075997877,4.20827485903784
-3.708943273177921,2.9257235710584153
-2.5270539233763634,4.138685576975439
-4.078853613257911,0.8833473687968905
-4.698345350542983,2.1817906229686357
-1.6781085513657867,2.4124162718900637
-3.305861391166241,3.407106317977175
-2.648304318002412,2.8061790093300134
-2.074633378337311,1.1144614504194552
-3.105851821859008,2.827354541533172
-4.373375178693939,3.088303591469839
0.02774285445401814,2.1333085335943966
-2.3331166730130874,1.8798903987412285
-2.379501916031294,3.508298690573971
-3.820214678628545,3.1752460676484326
-2.6095969614864685,2.8490919324459347
-0.8800829458909196,3.7755756075140576
-3.5978831944862364,2.015641154446151
-2.259109427984877,2.3504592476183834
-1.2202084693559052,1.045586442079354
-2.683550280893513,2.740632715982035
-2.102720614858515,3.432181699736847
-2.6945876188680553,4.2835678197720135
-1.5134540913483612,3.1581101120498367
-2.2870741134043486,1.5569307702313542
-1.9974360277075458,0.140727164452485
-3.039387726391328,1.2910583913132283
-1.71069654660509,3.497489706638572
-3.9990505515165164,1.5869508006357156
-3.795744127603023,3.925984468216406
-2.569264945749128,3.0988513439745704
-2.4502262481630845,2.096524261674656
-3.4494473337931426,3.546271059880673
-1.3982730849042446,1.5767151460823425
-1.6133797098463556,3.66621989865663
-1.313118752314259,2.861942674227594
-4.045645686988808,3.1475127671814356
-3.20261117124385,5.166541098619339
-3.6693646031087654,2.1756205550966823
-3.3982227805041374,4.136643174614719
-1.8925337029435445,5.094590051400401
-3.9936442349033787,3.192467870628634
-3.7725043742542548,2.4019417414872075
-2.217423731869175,3.1296550742550786
-2.886327127719096,2.9535757094625024
-2.330471637430386,3.8863484952292424
-4.3543201763011385,2.9324623156411227
-2.6110593324328493,3.2454326510535054
-2.2605022318579717,2.792003258048959
-3.7590211869279697,3.146737299838105
-1.220726021595861,3.3113836177977505
-3.1604517261558693,3.183547752618791
-2.092714894611211,1.6027537787904949
-2.982952229584394,1.8779717689250472
-3.3454311764021925,3.783780452009657
-4.504515061630068,3.590022894253623
-1.7373317672079613,4.038747413944749
-2.559800638104233,2.211639649982143
-1.768381267114592,2.868984225074568
-1.9204883449405272,1.9903632689630673
-3.8178956871421468,0.6112277067430671
-3.5683650448036737,1.567303902111242
-2.212728733779312,1.8200812279917216
-3.405991611751606,2.1366894312875173
-3.339238865839423,4.292594947466641
-2.1714955554068966,3.3547336950113045
-1.568284043821028,2.8174651373856623
-2.461855195481103,3.004538378172534
-3.226138906751327,2.8166069696187828
-2.733602420740035,2.7748819811761702
-1.8635638705559718,4.657247766035233
-1.8177250347585745,4.194438208527769
-3.0479829558821576,3.752817952894286
-3.9090358851639895,4.880493549387957
-3.7493122107962025,4.525865653791319
-2.8726808328860916,4.4532549010481
-3.494543200279212,5.247150613531105
-3.602803375721361,2.493754254159226
-3.9277799919522183,3.021168516221438
-1.6834866422996684,2.161001325994304
-3.985025251102172,4.257118921664101
-1.585918632612479,0.34158913050133277
-4.284773429442033,2.4393530292520804
-4.405548333516985,3.7146489726350347
-3.0318903168621105,2.9124386452495767
-4.045141068515311,4.031420080130823
-4.729313597734731,2.3408422743911714
-2.7896656197918253,3.6533270648899827
-2.9280728468003288,2.8381119709890394
-3.489829882025744,2.511939689823852
-3.360597099489285,2.259173796218492
-2.6401986505467407,4.363474536477923
-4.7714029521734975,3.103798566548166
-3.458812639083359,1.9233468693492537
-3.8070632498461277,3.489200345297208
-2.7974400915915143,2.4497468106460176
-4.33275999985098,3.8789058581586895
-1.5561139425610235,3.129448278228845
-2.8595949389075344,3.3278747223931298
-2.5480389330860898,3.5679983683622885
-2.7928201068110754,1.7682857861679786
-3.0258011716951057,2.105881756297034
-1.3709724842892126,3.3420289010166297
-3.50211029156093,1.7827810444087215
-2.7110315034950543,2.119269767887399
-4.274931886557329,1.9859939092837593
-4.0413442937525,1.6040804998076648
-2.165550302237602,1.6441991280092454
-2.4761892659415956,3.2943981513810536
-3.344183720701179,2.4794614465493185
-2.5088588008073485,3.5113049045626648
-1.6365748021605386,3.040447206700939
-2.9936732747307158,3.2955711343548653
-2.6273672725841557,3.3760116006479217
-3.1744758815339367,2.5053975402737927
-3.9953388029776424,3.376766469638764
-2.1679622645117194,3.6596147862199224
-3.545162968541058,4.203596684406312
-2.971151904148549,2.0716432131316314
-3.616491944697561,2.8997604236205237
-3.178365034345912,2.0965044310839094
-1.5639305214692962,3.5345792033427506
-3.9230713724678328,4.012939129514518
-1.7442413468758846,2.6946495321140147
-2.6332635130604074,3.5319950602563046
-4.410076072757082,3.559105238529817
